director_name,actor_3_facebook_likes,gross,actor_1_name,cast_total_facebook_likes,plot_keywords,movie_imdb_link,num_user_for_reviews,country,content_rating,budget,actor_2_facebook_likes,imdb_score
Yimou Zhang,576,84961,Jet Li,6229,china|flying|king|palace|sword,http://www.imdb.com/title/tt0299977/?ref_=fn_tt_tt_1,841,China,PG-13,31000000,643,7.9
Julie Anne Robinson,497,26404753,Fisher Stevens,3301,bail bond|bounty hunter|jeans|shot in the butt|title directed by female,http://www.imdb.com/title/tt1598828/?ref_=fn_tt_tt_1,169,USA,PG-13,40000000,786,5.3
Evan Goldberg,365,6105175,James Franco,12239,assassination attempt|communist dictatorship|dictator|exploding helicopter|finger bitten off,http://www.imdb.com/title/tt2788710/?ref_=fn_tt_tt_1,835,USA,R,44000000,392,6.6
Sngmoo Lee,433,5664251,Tony Cox,2056,bullet time|explosion|knife throwing|throwing a knife|violence,http://www.imdb.com/title/tt1032751/?ref_=fn_tt_tt_1,102,New Zealand,R,45000000,489,6.3
,253,,Tim Conway,1610,american soldier|naval uniform|navy|patrol boat|uniform,http://www.imdb.com/title/tt0055689/?ref_=fn_tt_tt_1,18,USA,TV-G,,284,7.5
Jean-Pierre Jeunet,52,1260917,Omar Sy,1342,bullet|contortionist|gag humor|human cannonball|revenge,http://www.imdb.com/title/tt1149361/?ref_=fn_tt_tt_1,71,France,R,27000000,172,7.2
Curtis Hanson,196,116724075,Mekhi Phifer,1954,competition|contest|friend|self expression|white rapper,http://www.imdb.com/title/tt0298203/?ref_=fn_tt_tt_1,564,USA,R,41000000,418,7.0
Jamel Debbouze,6,,Jamel Debbouze,488,ape|computer animation|evolution|first person title|reference to louis de funes,http://www.imdb.com/title/tt1220911/?ref_=fn_tt_tt_1,5,France,,,152,4.9
Brian Helgeland,996,56083966,Heath Ledger,18761,chaucer|jousting|knight|medieval times|tournament,http://www.imdb.com/title/tt0183790/?ref_=fn_tt_tt_1,658,USA,PG-13,65000000,3000,6.9
Gordon Chan,96,22108977,Julian Sands,1134,hong kong|interpol|medallion|ship|tough cop,http://www.imdb.com/title/tt0288045/?ref_=fn_tt_tt_1,132,Hong Kong,PG-13,41000000,312,5.2
M. Night Shyamalan,766,293501675,Bruce Willis,17540,able to see the dead|ghost|plot twist|psychic|surprise ending,http://www.imdb.com/title/tt0167404/?ref_=fn_tt_tt_1,2073,USA,PG-13,40000000,3000,8.1
Asger Leth,54,18600911,Robert Clohessy,362,detective|diamond|hotel|police|rooftop,http://www.imdb.com/title/tt1568338/?ref_=fn_tt_tt_1,153,USA,PG-13,42000000,81,6.6
David Frankel,296,7204138,Joel McHale,2085,alaska|birding|competition|migration|storm,http://www.imdb.com/title/tt1053810/?ref_=fn_tt_tt_1,125,USA,PG,41000000,574,6.2
John G. Avildsen,225,90800000,Martin Kove,2004,apartment|bully|fight|karate|master,http://www.imdb.com/title/tt0087538/?ref_=fn_tt_tt_1,235,USA,PG,8000000,641,7.2
David O. Russell,14000,150117807,Jennifer Lawrence,83012,based on true story|con artist|drunk wife|fbi investigation|scam,http://www.imdb.com/title/tt1800241/?ref_=fn_tt_tt_1,751,USA,R,40000000,23000,7.3
Anne Fletcher,723,163947053,Ryan Reynolds,18656,alaska|deportation|father son relationship|male objectification|sitka alaska,http://www.imdb.com/title/tt1041829/?ref_=fn_tt_tt_1,273,USA,PG-13,40000000,896,6.7
Bruce Beresford,298,116735231,Bruce Greenwood,2129,blood|murder|sex scene|wrongful arrest|wrongful conviction,http://www.imdb.com/title/tt0150377/?ref_=fn_tt_tt_1,336,USA,R,70000000,489,6.4
Robert Zemeckis,690,118500000,Lea Thompson,3660,alternate timeline|same actor playing two characters simultaneously on screen|second part|year 2015|younger version of character,http://www.imdb.com/title/tt0096874/?ref_=fn_tt_tt_1,327,USA,PG,40000000,869,7.8
Luc Besson,903,126546825,Scarlett Johansson,32325,brain capacity|drugs|fictional drug|one woman army|tough girl,http://www.imdb.com/title/tt2872732/?ref_=fn_tt_tt_1,918,France,R,40000000,11000,6.4
Sam Taylor-Johnson,716,166147885,Jennifer Ehle,4585,female frontal nudity|female nudity|perversion|sex scene|spanking,http://www.imdb.com/title/tt2322441/?ref_=fn_tt_tt_1,1360,USA,R,40000000,935,4.1
Robert Rodriguez,2000,111760631,Sylvester Stallone,22935,mission|spy|surfing|trapped|virtual reality,http://www.imdb.com/title/tt0338459/?ref_=fn_tt_tt_1,188,USA,PG,38000000,4000,4.1
Joel Schumacher,1000,108706165,Kevin Spacey,31349,african american|court|law|mississippi|trial,http://www.imdb.com/title/tt0117913/?ref_=fn_tt_tt_1,236,USA,R,40000000,11000,7.4
Shawn Levy,597,138614544,Tom Welling,7014,9 year old|house|illinois|new job|vomiting,http://www.imdb.com/title/tt0349205/?ref_=fn_tt_tt_1,288,USA,PG,40000000,2000,5.8
Peter Berg,127,125069696,Jerry Ferrara,1261,courage|navy seal|outnumbered|shot multiple times|survival,http://www.imdb.com/title/tt1091191/?ref_=fn_tt_tt_1,420,USA,R,40000000,449,7.6
Penny Marshall,251,107458785,Tom Hanks,16751,baseball|friend|oregon|rivalry|softball,http://www.imdb.com/title/tt0104694/?ref_=fn_tt_tt_1,166,USA,PG,40000000,923,7.2
James Wan,336,102310175,Javier Botet,2676,based on supposedly true story|house|paranormal investigating|psychic|second part,http://www.imdb.com/title/tt3065204/?ref_=fn_tt_tt_1,279,USA,R,40000000,575,7.8
David Fincher,81,96917897,Andrew Garfield,10555,competitiveness|creator|entrepreneur|facebook|intellectual property,http://www.imdb.com/title/tt1285016/?ref_=fn_tt_tt_1,696,USA,PG-13,40000000,349,7.7
Ken Kwapis,49,93952276,Carmen Perez,318,advertising|bar|dating|lingerie slip|six word title,http://www.imdb.com/title/tt1001508/?ref_=fn_tt_tt_1,203,USA,PG-13,40000000,50,6.4
David Zucker,807,90703745,Beau Mirchoff,5855,female nudity|male nudity|parody|reference to myspace|sequel,http://www.imdb.com/title/tt0362120/?ref_=fn_tt_tt_1,410,USA,PG-13,45000000,869,5.1
Wes Craven,71,89138076,Kelly Rutherford,600,death|ghostface|murder|scream|survivor,http://www.imdb.com/title/tt0134084/?ref_=fn_tt_tt_1,734,USA,R,40000000,157,5.5
Robert Zemeckis,690,87666629,Lea Thompson,3986,band|dog|letter|time machine|tombstone,http://www.imdb.com/title/tt0099088/?ref_=fn_tt_tt_1,263,USA,PG,40000000,869,7.4
Etan Cohen,723,90353764,Will Ferrell,12556,camera focus on female butt|gay bar|millionaire|singing in a car|two word title,http://www.imdb.com/title/tt2561572/?ref_=fn_tt_tt_1,144,USA,R,40000000,2000,6.0
Francis Ford Coppola,10000,82522790,Keanu Reeves,42220,dracula|horror movie remake|maze|monster sex|vampire,http://www.imdb.com/title/tt0103874/?ref_=fn_tt_tt_1,654,USA,R,40000000,12000,7.5
Nora Ephron,923,94125426,Meryl Streep,13321,american|blog|book|cook|cooking,http://www.imdb.com/title/tt1135503/?ref_=fn_tt_tt_1,277,USA,PG-13,40000000,935,7.0
Brian Helgeland,898,95001343,Harrison Ford,16911,baseball|baseball player|brooklyn dodgers|major league baseball|racism,http://www.imdb.com/title/tt0453562/?ref_=fn_tt_tt_1,200,USA,PG-13,40000000,3000,7.5
Anthony Minghella,1000,81292135,Philip Seymour Hoffman,36810,1950s|italy|mistaken identity|nudity|sociopath,http://www.imdb.com/title/tt0134119/?ref_=fn_tt_tt_1,696,USA,R,40000000,13000,7.3
Bobby Farrelly,839,86208010,Bill Murray,16179,adoption|highway travel|road trip|sequel|stupidity,http://www.imdb.com/title/tt2096672/?ref_=fn_tt_tt_1,285,USA,PG-13,35000000,899,5.7
Frank Marshall,249,81593527,Paul Walker,24300,antarctica|dog|siberian husky|sled dog|survival,http://www.imdb.com/title/tt0397313/?ref_=fn_tt_tt_1,263,USA,PG,40000000,984,7.3
Nancy Meyers,808,75274748,Robert De Niro,36010,reference to ben affleck|reference to brad pitt|reference to george clooney|reference to jack nicholson|website,http://www.imdb.com/title/tt2361509/?ref_=fn_tt_tt_1,304,USA,PG-13,35000000,11000,7.2
Tim Story,655,90835030,Olivia Munn,5178,computer hacker|crime boss|detective|drugs|wedding,http://www.imdb.com/title/tt2869728/?ref_=fn_tt_tt_1,58,USA,PG-13,40000000,874,5.9
Michael Mann,322,72455275,Wes Studi,2144,18th century|based on novel|colonel|french and indian war|revenge,http://www.imdb.com/title/tt0104691/?ref_=fn_tt_tt_1,382,USA,R,40000000,363,7.8
Taylor Hackford,748,75305995,Bokeem Woodbine,5074,1950s|1960s|racism|rhythm and blues|singer,http://www.imdb.com/title/tt0350258/?ref_=fn_tt_tt_1,433,USA,PG-13,40000000,876,7.7
Frank Miller,175,74098862,Rosario Dawson,3924,anthology|corruption|hearing characters thoughts|neo noir|night,http://www.imdb.com/title/tt0401792/?ref_=fn_tt_tt_1,1732,USA,R,40000000,472,8.1
Pete Travis,882,72266306,Dennis Quaid,6775,explosion|multiple perspectives|president|secret service|shooting,http://www.imdb.com/title/tt0443274/?ref_=fn_tt_tt_1,422,USA,PG-13,40000000,897,6.6
John Hamburg,257,71347010,J.K. Simmons,28928,bromance|friend|gay brother|homosexual subtext|wedding,http://www.imdb.com/title/tt1155056/?ref_=fn_tt_tt_1,215,USA,R,40000000,4000,7.1
Bobby Farrelly,398,70836296,Jason Alexander,2842,dying|friend|inner beauty|love|self help guru,http://www.imdb.com/title/tt0256380/?ref_=fn_tt_tt_1,426,USA,PG-13,40000000,655,5.9
Oliver Stone,4,70405498,Sally Kirkland,698,death|gay slur|homosexuality|investigation|president,http://www.imdb.com/title/tt0102138/?ref_=fn_tt_tt_1,442,France,R,40000000,256,8.0
John Whitesell,633,70163652,Chloë Grace Moretz,19334,cheerleading|fbi|fbi agent|nanny|undercover,http://www.imdb.com/title/tt0421729/?ref_=fn_tt_tt_1,82,USA,PG-13,40000000,826,4.6
Gore Verbinski,8000,66808615,J.K. Simmons,43917,curse|hostage|mexico|pistol|vomiting,http://www.imdb.com/title/tt0236493/?ref_=fn_tt_tt_1,344,USA,R,34000000,11000,6.1
Angelina Jolie Pitt,465,115603980,Finn Wittrock,2938,emaciation|male nudity|plane crash|prisoner of war|torture,http://www.imdb.com/title/tt1809398/?ref_=fn_tt_tt_1,351,USA,PG-13,65000000,698,7.2
Burr Steers,651,64149837,Matthew Perry,7009,adult as child|father son relationship|high school student|janitor|school,http://www.imdb.com/title/tt0974661/?ref_=fn_tt_tt_1,185,USA,PG-13,20000000,2000,6.4
Nick Cassavetes,119,83906114,Don Johnson,2357,beach house|blonde bombshell|cheating husband|revenge|wife meets mistress,http://www.imdb.com/title/tt2203939/?ref_=fn_tt_tt_1,189,USA,PG-13,40000000,971,6.0
David R. Ellis,748,66466372,Krista Allen,303717,attempted suicide|car crash|collapsing scaffold|overflowing bathtub|tooth knocked out,http://www.imdb.com/title/tt1144884/?ref_=fn_tt_tt_1,290,USA,R,40000000,137000,5.2
Steven Spielberg,423,72306065,Tom Hanks,16944,cia|cold war|lawyer|negotiation|spy,http://www.imdb.com/title/tt3682448/?ref_=fn_tt_tt_1,355,USA,PG-13,40000000,535,7.6
John Moore,389,59068786,Joaquim de Almeida,2544,battle|massacre|navigator|navy|rescue,http://www.imdb.com/title/tt0159273/?ref_=fn_tt_tt_1,411,USA,PG-13,40000000,563,6.4
Nicholas Stoller,177,60923325,Pink,2091,concert|drugs|recession|record company|rock star,http://www.imdb.com/title/tt1226229/?ref_=fn_tt_tt_1,197,USA,R,,719,6.4
Peter Chelsom,418,57887882,Lisa Ann Walter,2325,dance|dance competition|dance lesson|love|teacher,http://www.imdb.com/title/tt0358135/?ref_=fn_tt_tt_1,211,USA,PG-13,50000000,593,6.1
Joe Dante,823,53955614,Kirsten Dunst,8610,action figure|battle|computer|military|toy,http://www.imdb.com/title/tt0122718/?ref_=fn_tt_tt_1,139,USA,PG-13,40000000,835,6.1
Mark A.Z. Dippé,968,54967359,Michael Jai White,7039,based on comic|based on comic book|dark hero|image comics|superhero,http://www.imdb.com/title/tt0120177/?ref_=fn_tt_tt_1,209,USA,R,40000000,2000,5.2
Kevin Reynolds,720,54228104,Henry Cavill,17152,count|escape|island|revenge|sailor,http://www.imdb.com/title/tt0245844/?ref_=fn_tt_tt_1,544,UK,PG-13,35000000,1000,7.7
Brad Furman,638,57981889,Matthew McConaughey,13943,defense attorney|defense lawyer|lawyer|plot twist|prostitute,http://www.imdb.com/title/tt1189340/?ref_=fn_tt_tt_1,203,USA,R,40000000,980,7.3
Jaume Collet-Serra,767,61094903,Liam Neeson,17152,agriculture|airport|amnesia|nurse|scientist,http://www.imdb.com/title/tt1401152/?ref_=fn_tt_tt_1,332,UK,PG-13,30000000,903,6.9
Christopher Nolan,19000,53082743,Christian Bale,63986,illusion|magician|obsession|rivalry|secret,http://www.imdb.com/title/tt0482571/?ref_=fn_tt_tt_1,1100,USA,PG-13,40000000,20000,8.5
Sean Anders,465,54414716,Kevin Spacey,30571,kidnapping|reference to franz beckenbauer|scene during end credits|second part|singing in a car,http://www.imdb.com/title/tt2170439/?ref_=fn_tt_tt_1,187,USA,R,42000000,11000,6.3
Cal Brunker,91,57011847,Brendan Fraser,3361,alien|cult film|mission control|product placement|rescue,http://www.imdb.com/title/tt0765446/?ref_=fn_tt_tt_1,44,USA,PG,40000000,190,5.9
Mel Gibson,19,50859889,Rudy Youngblood,848,jaguar|mayan|solar eclipse|tribe|village,http://www.imdb.com/title/tt0472043/?ref_=fn_tt_tt_1,1043,USA,R,40000000,78,7.8
John Glen,162,51185897,Joe Don Baker,1233,british agent|defection|escape|kgb|soviet general,http://www.imdb.com/title/tt0093428/?ref_=fn_tt_tt_1,271,UK,PG,30000000,244,6.7
Nimród Antal,520,52000688,Topher Grace,4243,kicked in the face|martial arts|punched in the face|strong female character|woman punching a man,http://www.imdb.com/title/tt1424381/?ref_=fn_tt_tt_1,619,USA,R,40000000,1000,6.4
Ivan Reitman,204,49851591,Brian Dennehy,2179,judicial|judiciary|lawyer|murder|painting,http://www.imdb.com/title/tt0091396/?ref_=fn_tt_tt_1,34,USA,PG,40000000,568,5.9
David Koepp,501,47781388,Johnny Depp,41293,adultery|extramarital affair|infidelity|unfaithfulness|writer,http://www.imdb.com/title/tt0363988/?ref_=fn_tt_tt_1,531,USA,PG-13,40000000,534,6.6
Alejandro Agresti,211,52320979,Keanu Reeves,18693,house|lake|letter|love across time|parallel time,http://www.imdb.com/title/tt0410297/?ref_=fn_tt_tt_1,548,USA,PG,40000000,426,6.8
Iain Softley,280,47806295,Gena Rowlands,1274,attic|bound and gagged|hoodoo|secret|southern gothic,http://www.imdb.com/title/tt0397101/?ref_=fn_tt_tt_1,371,USA,PG-13,43000000,351,6.5
Peter Hedges,988,51853450,Jennifer Garner,9069,dodgeball|portrait|soccer|soccer game|young love,http://www.imdb.com/title/tt1462769/?ref_=fn_tt_tt_1,110,USA,PG,25000000,2000,6.6
Paul Weiland,681,46012734,Busy Philipps,4298,friend|love|maid|maid of honor|marriage,http://www.imdb.com/title/tt0866439/?ref_=fn_tt_tt_1,101,USA,PG-13,40000000,689,5.8
Clint Eastwood,235,47034272,Johnny Cannizzaro,2281,band|music group|musical quartet|singer|song,http://www.imdb.com/title/tt1742044/?ref_=fn_tt_tt_1,190,USA,R,40000000,413,6.9
Francis Ford Coppola,913,45856732,Matt Damon,16762,courtroom|domestic violence|insurance company|lawyer|underdog,http://www.imdb.com/title/tt0119978/?ref_=fn_tt_tt_1,141,USA,PG-13,40000000,936,7.1
Mathieu Kassovitz,416,59588068,Robert Downey Jr.,22318,memory|murder|patient|psychiatrist|the devil,http://www.imdb.com/title/tt0348836/?ref_=fn_tt_tt_1,376,USA,R,40000000,534,5.8
Steven Spielberg,11000,44175394,Anthony Hopkins,37570,courtroom|mutiny|ship|slave ship|slave trade,http://www.imdb.com/title/tt0118607/?ref_=fn_tt_tt_1,227,USA,R,36000000,11000,7.2
John McTiernan,0,45500797,Lorraine Bracco,519,cancer|environment|gas chromatograph|jungle|nature,http://www.imdb.com/title/tt0104839/?ref_=fn_tt_tt_1,56,USA,PG-13,40000000,47,6.0
Colin Strause,473,41797066,Sam Trammell,4324,alien|escape|hunting|hybrid|predator,http://www.imdb.com/title/tt0758730/?ref_=fn_tt_tt_1,998,USA,R,40000000,741,4.7
Donald Petrie,287,38087756,Macaulay Culkin,4634,attempted murder|based on comic book|escape from prison|lost at sea|wealth,http://www.imdb.com/title/tt0110989/?ref_=fn_tt_tt_1,39,USA,PG,40000000,450,5.2
Joan Chen,586,37752931,J.K. Simmons,26938,may december romance|new york|new york city|rockefeller center|title directed by female,http://www.imdb.com/title/tt0174480/?ref_=fn_tt_tt_1,180,USA,PG-13,40000000,1000,5.5
Marc Lawrence,664,50562555,Brad Garrett,2787,love|lyricist|singer|singing|song,http://www.imdb.com/title/tt0758766/?ref_=fn_tt_tt_1,291,USA,PG-13,,690,6.5
Greg Mottola,57,37371385,Bobby Lee,390,alien|geek|nerd|road trip|ufo,http://www.imdb.com/title/tt1092026/?ref_=fn_tt_tt_1,334,USA,R,40000000,61,7.0
Anne Fletcher,78,37101011,Miriam Margolyes,1070,cross country|love|mother son relationship|on the road|trip,http://www.imdb.com/title/tt1694020/?ref_=fn_tt_tt_1,103,USA,PG-13,40000000,358,5.8
Wes Craven,687,38176892,Alison Brie,4486,author|book|deputy|murder|sheriff,http://www.imdb.com/title/tt1262416/?ref_=fn_tt_tt_1,518,USA,R,40000000,741,6.2
Joel Schumacher,173,36283504,Nicolas Cage,12970,investigation|obsession|private eye|private investigator|snuff film,http://www.imdb.com/title/tt0134273/?ref_=fn_tt_tt_1,587,Germany,R,40000000,638,6.5
Oliver Stone,552,35183792,Michael Wincott,3044,death|paris france|rock band|singer|the doors,http://www.imdb.com/title/tt0101761/?ref_=fn_tt_tt_1,209,USA,R,38000000,576,7.2
Jake Kasdan,214,38543473,James Wilcox,1488,sex in a car|sex video|sexual desire|sexuality|undressing,http://www.imdb.com/title/tt1956620/?ref_=fn_tt_tt_1,158,USA,R,40000000,392,5.1
Diane Keaton,235,36037909,Adam Arkin,1238,actress|clown costume|magazine|party planner|soap opera actress,http://www.imdb.com/title/tt0162983/?ref_=fn_tt_tt_1,130,Germany,PG-13,60000000,258,4.7
Steven Quale,495,42575718,Emma Bell,3074,blood splatter|death|eyeball run over by car|latex gloves|suspension bridge,http://www.imdb.com/title/tt1622979/?ref_=fn_tt_tt_1,227,USA,R,40000000,682,5.9
Kelly Makin,584,33864342,Jeanne Tripplehorn,2913,auctioneer|fbi|mafia|mobster|painting,http://www.imdb.com/title/tt0130121/?ref_=fn_tt_tt_1,117,UK,PG-13,40000000,683,5.8
Mimi Leder,754,33508922,Kevin Spacey,23920,alcoholism|boy|good deed|protective male|teacher,http://www.imdb.com/title/tt0223897/?ref_=fn_tt_tt_1,660,USA,PG-13,40000000,3000,7.2
Bobby Farrelly,223,42071069,Jimmy Fallon,1827,baltimore orioles|boston red sox|promotion|ups|world series,http://www.imdb.com/title/tt0332047/?ref_=fn_tt_tt_1,208,USA,PG-13,30000000,299,6.2
,12,,Bruce Dinsmore,108,based on children's book|best friend|character name in title|friend|one word title,http://www.imdb.com/title/tt0169414/?ref_=fn_tt_tt_1,43,Canada,TV-Y,,21,7.4
Steven Brill,490,32853640,Lisa Ann Walter,3239,bodyguard|bully|generation y|high school|nerd,http://www.imdb.com/title/tt0817538/?ref_=fn_tt_tt_1,101,USA,PG-13,40000000,613,5.7
Seth MacFarlane,3000,42615685,Liam Neeson,28927,dancing sheep|fetish|musical scene|racial humor|snake poison,http://www.imdb.com/title/tt2557490/?ref_=fn_tt_tt_1,416,USA,R,40000000,9000,6.1
Russell Mulcahy,510,32055248,Jonathan Winters,2711,1930s|bomb|city|invisibility|the shadow,http://www.imdb.com/title/tt0111143/?ref_=fn_tt_tt_1,146,USA,PG-13,25000000,595,6.0
Stephen Daldry,64,31836745,Tom Hanks,15595,fear|mourning|mute|quest|revelation,http://www.imdb.com/title/tt0477302/?ref_=fn_tt_tt_1,341,USA,PG-13,40000000,467,6.9
Roger Michell,58,30993544,Noah Bean,621,job offer|roller coaster|slow motion action scene|slow motion sequence|television,http://www.imdb.com/title/tt1126618/?ref_=fn_tt_tt_1,156,USA,PG-13,40000000,117,6.5
Jim Sheridan,441,30981850,50 Cent,3969,male frontal nudity|male pubic hair|prison|pubic hair|violence,http://www.imdb.com/title/tt0430308/?ref_=fn_tt_tt_1,284,USA,R,40000000,1000,5.0
Christian Duguay,249,30199105,Michael Biehn,3753,blood splatter|fbi|murder|secretary general|united nations,http://www.imdb.com/title/tt0160009/?ref_=fn_tt_tt_1,167,USA,R,40000000,1000,5.7
Chris Columbus,715,29077547,Rosario Dawson,5917,aids|hiv positive|lawyer|new york city|roommate,http://www.imdb.com/title/tt0294870/?ref_=fn_tt_tt_1,754,USA,PG-13,40000000,1000,7.0
Chuck Russell,294,29374178,Rufus Sewell,4565,easter|fbi|luminol|nurse|omen,http://www.imdb.com/title/tt0163983/?ref_=fn_tt_tt_1,188,USA,R,40000000,941,5.1
Sam Weisman,210,28535768,Oliver Hudson,1335,job interview|manhattan new york city|new york city|remake|sausage,http://www.imdb.com/title/tt0129280/?ref_=fn_tt_tt_1,105,USA,PG-13,40000000,322,5.3
John Frankenheimer,44,27663982,Marlon Brando,10469,animal experimentation|chimera|island|jungle|mutant,http://www.imdb.com/title/tt0116654/?ref_=fn_tt_tt_1,164,USA,PG-13,40000000,368,4.4
Peter Hyams,327,27053815,Catherine Deneuve,2888,guard|king|murder|musketeer|swordsman,http://www.imdb.com/title/tt0246544/?ref_=fn_tt_tt_1,291,Germany,PG-13,40000000,931,4.7
Justin Chadwick,19000,26814957,Natalie Portman,77823,children|court|king|king henry viii|love,http://www.imdb.com/title/tt0467200/?ref_=fn_tt_tt_1,252,UK,PG-13,35000000,19000,6.7
Pat O'Connor,903,25178165,Keanu Reeves,29484,advertising|cancer|dog|san francisco california|terminal illness,http://www.imdb.com/title/tt0230838/?ref_=fn_tt_tt_1,274,USA,PG-13,40000000,9000,6.7
Stephen Hopkins,135,25117498,Stephen Rea,960,biblical plague|louisiana|missionary|plague|small town,http://www.imdb.com/title/tt0444682/?ref_=fn_tt_tt_1,178,USA,R,40000000,253,5.7
Martin Scorsese,354,32645,Robert De Niro,23737,bar|catholic guilt|epilepsy|italian american|money,http://www.imdb.com/title/tt0070379/?ref_=fn_tt_tt_1,223,USA,R,500000,926,7.4
Penny Marshall,353,24332324,Ed Begley Jr.,3126,army|basic training|reference to shakespeare's hamlet|teacher|u.s. army,http://www.imdb.com/title/tt0110971/?ref_=fn_tt_tt_1,61,USA,PG-13,40000000,754,6.1
Olivier Megaton,674,36665854,Jordi Mollà,3432,female in a shower|female nudity|premarital sex|sex scene|woman wearing a miniskirt,http://www.imdb.com/title/tt1657507/?ref_=fn_tt_tt_1,203,France,PG-13,40000000,738,6.4
Frederik Du Chau,795,22717758,Gary Oldman,14275,camelot|dragon|excalibur|knight|sword,http://www.imdb.com/title/tt0120800/?ref_=fn_tt_tt_1,67,USA,G,40000000,908,6.2
Michael Caton-Jones,616,22433915,Robert De Niro,34377,beach|grandson|murder|new york city|police,http://www.imdb.com/title/tt0269095/?ref_=fn_tt_tt_1,166,USA,R,60000000,11000,6.2
Irwin Winkler,685,22326247,Mira Sorvino,3821,based on article|blindness|box office flop|massage therapist|regaining sight,http://www.imdb.com/title/tt0132512/?ref_=fn_tt_tt_1,106,USA,PG-13,60000000,886,5.9
Joseph Kahn,1000,21176322,Dane Cook,5039,murder|on the run|security camera|surveillance footage|timebomb,http://www.imdb.com/title/tt0329691/?ref_=fn_tt_tt_1,207,USA,PG-13,40000000,1000,4.0
Harold Becker,889,20300000,Al Pacino,17877,drug dealer|mayor|new york city|probation|scandal,http://www.imdb.com/title/tt0115907/?ref_=fn_tt_tt_1,60,USA,R,40000000,940,6.2
Paul Verhoeven,683,20302961,Bobbie Phillips,18913,cult film|lap dance|lap dancing|stripper|striptease,http://www.imdb.com/title/tt0114436/?ref_=fn_tt_tt_1,450,France,NC-17,45000000,893,4.6
Sofia Coppola,826,15962471,Kirsten Dunst,7243,austria|cake|france|queen|versailles,http://www.imdb.com/title/tt0422720/?ref_=fn_tt_tt_1,619,USA,PG-13,40000000,887,6.4
Barbet Schroeder,497,14942422,Nicolas Cage,14008,beard|female nudity|police brutality|stripper|woman in lingerie,http://www.imdb.com/title/tt0113552/?ref_=fn_tt_tt_1,60,USA,R,40000000,975,5.9
Stephen Kay,351,14967182,Sylvester Stallone,14463,affair|car crash|enforcer|funeral|murder,http://www.imdb.com/title/tt0208988/?ref_=fn_tt_tt_1,284,USA,R,40000000,530,5.1
J.A. Bayona,284,18996755,Naomi Watts,7099,christmas|resort|thailand|tourist|tsunami,http://www.imdb.com/title/tt1649419/?ref_=fn_tt_tt_1,322,Spain,PG-13,45000000,382,7.6
Elaine May,572,14375181,Carol Kane,3374,cia|emir|hotel|map|morocco,http://www.imdb.com/title/tt0093278/?ref_=fn_tt_tt_1,126,USA,PG-13,51000000,631,4.2
Wes Anderson,563,20999103,Bill Murray,24770,cider|farm|farmer|fox|tale,http://www.imdb.com/title/tt0432283/?ref_=fn_tt_tt_1,245,USA,PG,40000000,11000,7.8
Stephen Herek,311,14448589,Angelina Jolie Pitt,12566,football|homeless man|interview|psychic|reporter,http://www.imdb.com/title/tt0282687/?ref_=fn_tt_tt_1,128,USA,PG-13,40000000,944,5.8
John Carpenter,402,14358033,Richard Epcar,2125,accident|bar|chase|cia|laboratory,http://www.imdb.com/title/tt0104850/?ref_=fn_tt_tt_1,66,USA,PG-13,40000000,658,5.9
Jean-Pierre Jeunet,54,33201661,Mathieu Kassovitz,809,cheerfulness|female protagonist|garden gnome|magical realism|waitress,http://www.imdb.com/title/tt0211915/?ref_=fn_tt_tt_1,1314,France,R,77000000,326,8.4
Dennie Gordon,762,14018364,Mary-Kate Olsen,3974,dog|new york city|scholarship|senator|twin,http://www.imdb.com/title/tt0363282/?ref_=fn_tt_tt_1,111,USA,PG,30000000,799,4.8
Charles Shyer,624,13395939,Omar Epps,3639,best friend|commitment|friend|limousine driver|one night stand,http://www.imdb.com/title/tt0375173/?ref_=fn_tt_tt_1,146,UK,R,60000000,826,6.2
Ken Kwapis,171,20113965,Ted Danson,1702,arctic circle|reporter|small town|volunteer|whale,http://www.imdb.com/title/tt1430615/?ref_=fn_tt_tt_1,66,USA,PG,40000000,596,6.5
Ulu Grosbard,613,13376506,Alexa PenaVega,4327,basketball|boy|italian|kidnapping a child|reunion,http://www.imdb.com/title/tt0120646/?ref_=fn_tt_tt_1,111,USA,PG-13,40000000,642,6.3
William Malone,595,13208023,Natascha McElhone,4262,bondage gear|bound and gagged|hung by one's wrists|tied to a chair|tied to a table,http://www.imdb.com/title/tt0295254/?ref_=fn_tt_tt_1,388,UK,R,42000000,886,3.3
Paul Weitz,835,13838130,Josh Hutcherson,20503,antidote|based on young adult novel|flyer|spider|vampire,http://www.imdb.com/title/tt0450405/?ref_=fn_tt_tt_1,157,USA,PG-13,40000000,4000,5.9
Paul McGuigan,287,5773519,Daniel Radcliffe,12876,assistant|experiment|frankenstein|medical student|scientist,http://www.imdb.com/title/tt1976009/?ref_=fn_tt_tt_1,91,USA,PG-13,40000000,1000,6.0
Danny DeVito,500,9652000,Justin Theroux,3096,christmas|duplex|television|tenant|writer,http://www.imdb.com/title/tt0266489/?ref_=fn_tt_tt_1,147,USA,PG-13,40000000,627,5.8
Malcolm D. Lee,706,12081447,Bernie Mac,4103,band|masturbation|reunion|singer|tribute,http://www.imdb.com/title/tt1111948/?ref_=fn_tt_tt_1,25,USA,R,,760,6.5
